date,slot,source,destination,q10,q50,q90,recommended_demand,safety_buffer,risk_class,route_label
2026-06-29,09:00,Tekirdağ,Sivas,0.0,124.4758,145.6012,135.0385,10.5627,LOW,Tekirdağ → Sivas
2026-06-29,09:00,Tekirdağ,Yalova,128.7009,606.4824,788.2834,697.3829,90.9005,LOW,Tekirdağ → Yalova
2026-06-29,09:00,Tekirdağ,Zonguldak,0.0,55.6374,84.605,70.1212,14.4838,LOW,Tekirdağ → Zonguldak
2026-06-29,09:00,Tekirdağ,İstanbul,64.4104,467.0092,572.499,519.7541,52.7449,LOW,Tekirdağ → İstanbul
2026-06-29,09:00,Tekirdağ,Şanlıurfa,0.8186,198.8943,224.6402,211.7673,12.873,LOW,Tekirdağ → Şanlıurfa
2026-06-29,09:00,Yalova,Balıkesir,2300.0277,4888.1324,5971.493,5429.8127,541.6803,LOW,Yalova → Balıkesir
2026-06-29,09:00,Yalova,Bilecik,577.3002,1979.0021,2982.7569,2480.8795,501.8774,LOW,Yalova → Bilecik
2026-06-29,09:00,Yalova,Denizli,442.4017,1642.1434,2551.1202,2096.6318,454.4884,LOW,Yalova → Denizli
2026-06-29,09:00,Yalova,Erzincan,609.2489,2155.2793,3323.9904,2739.6348,584.3555,LOW,Yalova → Erzincan
2026-06-29,09:00,Yalova,Eskişehir,2651.2034,5136.1718,5996.8067,5566.4893,430.3175,LOW,Yalova → Eskişehir
2026-06-29,09:00,Yalova,Isparta,520.8215,1982.6835,2945.0642,2463.8738,481.1903,LOW,Yalova → Isparta
2026-06-29,09:00,Yalova,Karaman,272.6616,1262.4978,1741.0231,1501.7605,239.2627,LOW,Yalova → Karaman
2026-06-29,09:00,Yalova,Kütahya,371.0315,1517.8557,2209.3575,1863.6066,345.7509,LOW,Yalova → Kütahya
2026-06-29,09:00,Yalova,Manisa,2300.9809,4954.2175,6045.6053,5499.9114,545.6939,LOW,Yalova → Manisa
2026-06-29,09:00,Yalova,Mardin,495.4118,1776.0282,2682.969,2229.4986,453.4704,LOW,Yalova → Mardin
2026-06-29,09:00,Yalova,Mersin,1046.8168,2985.6275,4052.2488,3518.9381,533.3106,LOW,Yalova → Mersin
2026-06-29,09:00,Yalova,Sivas,325.2226,1328.4425,1962.7846,1645.6135,317.171,LOW,Yalova → Sivas
2026-06-29,09:00,Yalova,Tekirdağ,2597.1528,5287.2225,6089.492,5688.3573,401.1348,LOW,Yalova → Tekirdağ
2026-06-29,09:00,Yalova,Zonguldak,414.6313,1550.596,2297.4907,1924.0433,373.4473,LOW,Yalova → Zonguldak
2026-06-29,09:00,Yalova,İstanbul,2443.084,5177.4713,6043.6089,5610.5401,433.0688,LOW,Yalova → İstanbul
2026-06-29,09:00,Yalova,Şanlıurfa,602.771,2168.5947,3287.0012,2727.798,559.2033,LOW,Yalova → Şanlıurfa
2026-06-29,09:00,Zonguldak,Balıkesir,1.1784,16.5417,18.2471,17.3944,0.8527,LOW,Zonguldak → Balıkesir
2026-06-29,09:00,Zonguldak,Bilecik,1.293,10.103,11.0437,10.5733,0.4703,LOW,Zonguldak → Bilecik
2026-06-29,09:00,Zonguldak,Denizli,1.2842,6.2312,6.5609,6.396,0.1648,LOW,Zonguldak → Denizli
2026-06-29,09:00,Zonguldak,Erzincan,1.283,9.7103,10.6709,10.1906,0.4803,LOW,Zonguldak → Erzincan
2026-06-29,09:00,Zonguldak,Eskişehir,1.6842,21.4907,24.2963,22.8935,1.4028,LOW,Zonguldak → Eskişehir
2026-06-29,09:00,Zonguldak,Isparta,0.7676,11.1218,12.2211,11.6714,0.5496,LOW,Zonguldak → Isparta
2026-06-29,09:00,Zonguldak,Karaman,0.7677,9.5003,10.3611,9.9307,0.4304,LOW,Zonguldak → Karaman
2026-06-29,09:00,Zonguldak,Kütahya,0.7676,11.4283,12.577,12.0026,0.5743,LOW,Zonguldak → Kütahya
2026-06-29,09:00,Zonguldak,Manisa,0.6776,17.0458,27.4603,22.2531,5.2073,LOW,Zonguldak → Manisa
2026-06-29,09:00,Zonguldak,Mardin,1.2935,8.7871,9.5291,9.1581,0.371,LOW,Zonguldak → Mardin
2026-06-29,09:00,Zonguldak,Mersin,1.2925,12.4206,13.3699,12.8952,0.4746,LOW,Zonguldak → Mersin
2026-06-29,09:00,Zonguldak,Sivas,1.1655,11.9991,16.2805,14.1398,2.1407,LOW,Zonguldak → Sivas
2026-06-29,09:00,Zonguldak,Tekirdağ,1.1884,14.0004,20.5377,17.2691,3.2687,LOW,Zonguldak → Tekirdağ
2026-06-29,09:00,Zonguldak,Yalova,1.6836,22.2072,23.8717,23.0395,0.8323,LOW,Zonguldak → Yalova
2026-06-29,09:00,Zonguldak,İstanbul,1.2161,16.1005,17.7614,16.9309,0.8304,LOW,Zonguldak → İstanbul
2026-06-29,09:00,Zonguldak,Şanlıurfa,1.2879,8.4223,9.0809,8.7516,0.3293,LOW,Zonguldak → Şanlıurfa
2026-06-29,09:00,İstanbul,Balıkesir,503.5993,1755.7714,2770.1204,2262.9459,507.1745,LOW,İstanbul → Balıkesir
2026-06-29,09:00,İstanbul,Bilecik,221.2131,950.5285,1255.1886,1102.8585,152.33,LOW,İstanbul → Bilecik
2026-06-29,09:00,İstanbul,Denizli,62.6942,363.7302,444.6485,404.1893,40.4591,LOW,İstanbul → Denizli
2026-06-29,09:00,İstanbul,Erzincan,144.8206,871.1373,1142.3031,1006.7202,135.5829,LOW,İstanbul → Erzincan
2026-06-29,09:00,İstanbul,Eskişehir,591.1053,2004.9831,2922.7592,2463.8712,458.8881,LOW,İstanbul → Eskişehir
2026-06-29,09:00,İstanbul,Isparta,101.0509,599.8572,795.1486,697.5029,97.6457,LOW,İstanbul → Isparta
2026-06-29,09:00,İstanbul,Karaman,64.2334,348.1488,467.0737,407.6112,59.4624,LOW,İstanbul → Karaman
2026-06-29,09:00,İstanbul,Kütahya,117.3087,700.8864,885.5374,793.2119,92.3255,LOW,İstanbul → Kütahya
2026-06-29,09:00,İstanbul,Manisa,601.3685,2026.3436,3154.5252,2590.4344,564.0908,LOW,İstanbul → Manisa
2026-06-29,09:00,İstanbul,Mardin,153.9447,851.2033,1121.5732,986.3883,135.185,LOW,İstanbul → Mardin
2026-06-29,09:00,İstanbul,Mersin,376.9469,1387.4624,2244.8956,1816.179,428.7166,LOW,İstanbul → Mersin
2026-06-29,09:00,İstanbul,Sivas,86.5438,530.1424,694.0965,612.1195,81.9771,LOW,İstanbul → Sivas
2026-06-29,09:00,İstanbul,Tekirdağ,488.9975,1733.0272,2612.5468,2172.787,439.7598,LOW,İstanbul → Tekirdağ
2026-06-29,09:00,İstanbul,Yalova,564.4655,1964.1525,2861.2677,2412.7101,448.5576,LOW,İstanbul → Yalova
2026-06-29,09:00,İstanbul,Zonguldak,85.4599,493.9238,589.4875,541.7056,47.7818,LOW,İstanbul → Zonguldak
2026-06-29,09:00,İstanbul,Şanlıurfa,142.9186,782.6958,1025.8393,904.2676,121.5718,LOW,İstanbul → Şanlıurfa
2026-06-29,09:00,Şanlıurfa,Balıkesir,0.0,132.6354,197.8975,165.2665,32.6311,LOW,Şanlıurfa → Balıkesir
2026-06-29,09:00,Şanlıurfa,Bilecik,0.0,61.4831,76.3417,68.9124,7.4293,LOW,Şanlıurfa → Bilecik
2026-06-29,09:00,Şanlıurfa,Denizli,0.1848,26.1713,30.0326,28.1019,1.9306,LOW,Şanlıurfa → Denizli
2026-06-29,09:00,Şanlıurfa,Erzincan,0.0,42.2087,47.3422,44.7754,2.5667,LOW,Şanlıurfa → Erzincan
2026-06-29,09:00,Şanlıurfa,Eskişehir,0.0,106.0719,158.1218,132.0969,26.025,LOW,Şanlıurfa → Eskişehir
2026-06-29,09:00,Şanlıurfa,Isparta,0.0,43.8539,49.0794,46.4666,2.6127,LOW,Şanlıurfa → Isparta
2026-06-29,09:00,Şanlıurfa,Karaman,0.0,39.7746,44.6169,42.1958,2.4212,LOW,Şanlıurfa → Karaman
2026-06-29,09:00,Şanlıurfa,Kütahya,0.0,43.9498,53.4154,48.6826,4.7328,LOW,Şanlıurfa → Kütahya
2026-06-29,09:00,Şanlıurfa,Manisa,0.0,146.5456,198.8425,172.694,26.1484,LOW,Şanlıurfa → Manisa
2026-06-29,09:00,Şanlıurfa,Mardin,0.818,30.174,34.6194,32.3967,2.2227,LOW,Şanlıurfa → Mardin
2026-06-29,09:00,Şanlıurfa,Mersin,0.0,74.96,102.755,88.8575,13.8975,LOW,Şanlıurfa → Mersin
2026-06-29,09:00,Şanlıurfa,Sivas,0.2262,42.1841,48.6259,45.405,3.2209,LOW,Şanlıurfa → Sivas
2026-06-29,09:00,Şanlıurfa,Tekirdağ,0.0,102.4921,129.9229,116.2075,13.7154,LOW,Şanlıurfa → Tekirdağ
2026-06-29,09:00,Şanlıurfa,Yalova,0.0,100.1883,137.752,118.9702,18.7819,LOW,Şanlıurfa → Yalova
2026-06-29,09:00,Şanlıurfa,Zonguldak,0.0,31.9778,36.4466,34.2122,2.2344,LOW,Şanlıurfa → Zonguldak
2026-06-29,09:00,Şanlıurfa,İstanbul,0.0,119.7637,167.6632,143.7134,23.9497,LOW,Şanlıurfa → İstanbul
2026-06-29,17:00,Balıkesir,Bilecik,1717.5955,4445.6612,4829.7793,4637.7203,192.0591,MEDIUM,Balıkesir → Bilecik
2026-06-29,17:00,Balıkesir,Denizli,2.5146,905.5577,1358.3531,1131.9554,226.3977,MEDIUM,Balıkesir → Denizli
2026-06-29,17:00,Balıkesir,Erzincan,363.1985,2079.9408,2614.9828,2347.4618,267.521,MEDIUM,Balıkesir → Erzincan
2026-06-29,17:00,Balıkesir,Eskişehir,5160.9912,8884.3621,10210.2347,9547.2984,662.9363,LOW,Balıkesir → Eskişehir
2026-06-29,17:00,Balıkesir,Isparta,540.5477,2256.1269,2717.6616,2486.8942,230.7673,MEDIUM,Balıkesir → Isparta
2026-06-29,17:00,Balıkesir,Karaman,57.5108,997.0292,1448.0365,1222.5328,225.5036,MEDIUM,Balıkesir → Karaman
2026-06-29,17:00,Balıkesir,Kütahya,357.8642,2208.3189,2763.7417,2486.0303,277.7114,MEDIUM,Balıkesir → Kütahya
2026-06-29,17:00,Balıkesir,Manisa,5816.9582,10114.0414,10835.0343,10474.5378,360.4964,LOW,Balıkesir → Manisa
2026-06-29,17:00,Balıkesir,Mardin,244.9747,1891.0943,2326.8174,2108.9558,217.8615,MEDIUM,Balıkesir → Mardin
2026-06-29,17:00,Balıkesir,Mersin,1538.698,4467.4446,4815.8352,4641.6399,174.1953,MEDIUM,Balıkesir → Mersin
2026-06-29,17:00,Balıkesir,Sivas,175.108,1424.6629,1938.5009,1681.5819,256.919,MEDIUM,Balıkesir → Sivas
2026-06-29,17:00,Balıkesir,Tekirdağ,4756.6632,8581.6549,9043.2791,8812.467,230.8121,LOW,Balıkesir → Tekirdağ
2026-06-29,17:00,Balıkesir,Yalova,6336.3616,11412.5084,12830.71,12121.6092,709.1008,LOW,Balıkesir → Yalova
2026-06-29,17:00,Balıkesir,Zonguldak,109.4716,1101.6485,1488.8719,1295.2602,193.6117,MEDIUM,Balıkesir → Zonguldak
2026-06-29,17:00,Balıkesir,İstanbul,4209.0909,7911.3388,8454.9034,8183.1211,271.7823,LOW,Balıkesir → İstanbul
2026-06-29,17:00,Balıkesir,Şanlıurfa,232.6955,2067.0611,2422.3135,2244.6873,177.6262,MEDIUM,Balıkesir → Şanlıurfa
2026-06-29,17:00,Bilecik,Balıkesir,2518.5873,6167.1088,7181.5668,6674.3378,507.229,MEDIUM,Bilecik → Balıkesir
2026-06-29,17:00,Bilecik,Denizli,0.0,903.0499,1345.0784,1124.0642,221.0143,MEDIUM,Bilecik → Denizli
2026-06-29,17:00,Bilecik,Erzincan,1109.2759,4279.1602,5640.7903,4959.9752,680.815,MEDIUM,Bilecik → Erzincan
2026-06-29,17:00,Bilecik,Eskişehir,3264.5654,6972.4841,7929.6527,7451.0684,478.5843,MEDIUM,Bilecik → Eskişehir
2026-06-29,17:00,Bilecik,Isparta,129.1216,1442.9038,1872.4106,1657.6572,214.7534,MEDIUM,Bilecik → Isparta
2026-06-29,17:00,Bilecik,Karaman,87.6797,1570.449,2139.9918,1855.2204,284.7714,MEDIUM,Bilecik → Karaman
2026-06-29,17:00,Bilecik,Kütahya,268.7916,2020.0807,2692.8349,2356.4578,336.3771,MEDIUM,Bilecik → Kütahya
2026-06-29,17:00,Bilecik,Manisa,3578.4881,7797.8249,8776.7961,8287.3105,489.4856,MEDIUM,Bilecik → Manisa
2026-06-29,17:00,Bilecik,Mardin,379.6697,2696.3362,3537.004,3116.6701,420.3339,MEDIUM,Bilecik → Mardin
2026-06-29,17:00,Bilecik,Mersin,2486.9732,6463.6288,7734.6689,7099.1488,635.52,MEDIUM,Bilecik → Mersin
2026-06-29,17:00,Bilecik,Sivas,99.5088,1591.0665,2130.7219,1860.8942,269.8277,MEDIUM,Bilecik → Sivas
2026-06-29,17:00,Bilecik,Tekirdağ,3146.5834,6502.1848,7662.8811,7082.5329,580.3481,MEDIUM,Bilecik → Tekirdağ
2026-06-29,17:00,Bilecik,Yalova,5236.7087,9904.5006,11277.6266,10591.0636,686.563,LOW,Bilecik → Yalova
2026-06-29,17:00,Bilecik,Zonguldak,67.587,1381.282,1981.2081,1681.2451,299.9631,MEDIUM,Bilecik → Zonguldak
2026-06-29,17:00,Bilecik,İstanbul,2993.9016,6591.5356,7620.9072,7106.2214,514.6858,MEDIUM,Bilecik → İstanbul
2026-06-29,17:00,Bilecik,Şanlıurfa,456.2905,3076.8383,4057.1908,3567.0145,490.1762,MEDIUM,Bilecik → Şanlıurfa
2026-06-29,17:00,Denizli,Balıkesir,67.3894,199.4369,288.8739,244.1554,44.7185,MEDIUM,Denizli → Balıkesir
2026-06-29,17:00,Denizli,Bilecik,25.894,76.0549,135.6884,105.8716,29.8167,LOW,Denizli → Bilecik
2026-06-29,17:00,Denizli,Erzincan,0.0,0.0,25.5116,12.7558,12.7558,LOW,Denizli → Erzincan
2026-06-29,17:00,Denizli,Eskişehir,68.9709,247.2041,310.0765,278.6403,31.4362,MEDIUM,Denizli → Eskişehir
2026-06-29,17:00,Denizli,Isparta,0.0,0.0,70.5581,35.279,35.279,LOW,Denizli → Isparta
2026-06-29,17:00,Denizli,Karaman,0.0,0.0,0.0,0.0,0.0,LOW,Denizli → Karaman
2026-06-29,17:00,Denizli,Kütahya,2.279,8.1311,58.2539,33.1925,25.0614,LOW,Denizli → Kütahya
2026-06-29,17:00,Denizli,Manisa,101.6447,413.2465,500.3483,456.7974,43.5509,MEDIUM,Denizli → Manisa
2026-06-29,17:00,Denizli,Mardin,0.0,0.0,15.6599,7.83,7.83,LOW,Denizli → Mardin
2026-06-29,17:00,Denizli,Mersin,12.2048,41.8133,97.5007,69.657,27.8437,LOW,Denizli → Mersin
2026-06-29,17:00,Denizli,Sivas,0.0,0.0,36.3915,18.1958,18.1958,LOW,Denizli → Sivas
2026-06-29,17:00,Denizli,Tekirdağ,65.5316,237.8733,287.5922,262.7327,24.8594,MEDIUM,Denizli → Tekirdağ
2026-06-29,17:00,Denizli,Yalova,167.7362,519.8285,664.375,592.1018,72.2733,MEDIUM,Denizli → Yalova
2026-06-29,17:00,Denizli,Zonguldak,0.0,0.0,2.4685,1.2343,1.2343,LOW,Denizli → Zonguldak
2026-06-29,17:00,Denizli,İstanbul,59.5639,186.394,255.7038,221.0489,34.6549,MEDIUM,Denizli → İstanbul
2026-06-29,17:00,Denizli,Şanlıurfa,0.0,0.0,13.3005,6.6502,6.6502,LOW,Denizli → Şanlıurfa
2026-06-29,17:00,Erzincan,Balıkesir,267.9366,876.9904,1098.0299,987.5101,110.5197,MEDIUM,Erzincan → Balıkesir
2026-06-29,17:00,Erzincan,Bilecik,118.4825,356.385,479.3111,417.8481,61.4631,MEDIUM,Erzincan → Bilecik
2026-06-29,17:00,Erzincan,Denizli,0.0,28.5208,67.8086,48.1647,19.6439,LOW,Erzincan → Denizli
2026-06-29,17:00,Erzincan,Eskişehir,305.702,1027.5587,1257.2278,1142.3932,114.8345,MEDIUM,Erzincan → Eskişehir
2026-06-29,17:00,Erzincan,Isparta,30.6535,99.588,150.267,124.9275,25.3395,MEDIUM,Erzincan → Isparta
2026-06-29,17:00,Erzincan,Karaman,4.6368,4.6368,35.4629,20.0498,15.413,LOW,Erzincan → Karaman
2026-06-29,17:00,Erzincan,Kütahya,64.4259,99.2506,137.6569,118.4538,19.2032,LOW,Erzincan → Kütahya
2026-06-29,17:00,Erzincan,Manisa,340.5766,1035.4607,1318.2546,1176.8576,141.3969,MEDIUM,Erzincan → Manisa
2026-06-29,17:00,Erzincan,Mardin,46.3906,79.0529,97.595,88.324,9.2711,LOW,Erzincan → Mardin
2026-06-29,17:00,Erzincan,Mersin,101.9894,489.9129,654.3355,572.1242,82.2113,MEDIUM,Erzincan → Mersin
2026-06-29,17:00,Erzincan,Sivas,0.0,76.5213,115.6593,96.0903,19.569,MEDIUM,Erzincan → Sivas
2026-06-29,17:00,Erzincan,Tekirdağ,273.692,876.3092,1111.5455,993.9273,117.6181,MEDIUM,Erzincan → Tekirdağ
2026-06-29,17:00,Erzincan,Yalova,423.4456,1316.8485,1800.6237,1558.7361,241.8876,MEDIUM,Erzincan → Yalova
2026-06-29,17:00,Erzincan,Zonguldak,43.6562,58.122,84.9495,71.5358,13.4138,LOW,Erzincan → Zonguldak
2026-06-29,17:00,Erzincan,İstanbul,249.3254,864.9665,1102.1659,983.5662,118.5997,MEDIUM,Erzincan → İstanbul
2026-06-29,17:00,Erzincan,Şanlıurfa,6.7926,220.2845,321.7664,271.0254,50.7409,MEDIUM,Erzincan → Şanlıurfa
2026-06-29,17:00,Eskişehir,Balıkesir,8544.463,13215.4904,14607.4453,13911.4678,695.9774,LOW,Eskişehir → Balıkesir
2026-06-29,17:00,Eskişehir,Bilecik,4759.1781,8249.3665,8769.8956,8509.631,260.2645,LOW,Eskişehir → Bilecik
2026-06-29,17:00,Eskişehir,Denizli,687.6645,2498.3745,2942.3761,2720.3753,222.0008,MEDIUM,Eskişehir → Denizli
2026-06-29,17:00,Eskişehir,Erzincan,2078.5698,4742.7017,4950.8951,4846.7984,104.0967,LOW,Eskişehir → Erzincan
2026-06-29,17:00,Eskişehir,Isparta,1841.7028,4291.2255,4482.2642,4386.7449,95.5194,LOW,Eskişehir → Isparta
2026-06-29,17:00,Eskişehir,Karaman,1224.4366,3877.6139,4169.4724,4023.5431,145.9292,MEDIUM,Eskişehir → Karaman
2026-06-29,17:00,Eskişehir,Kütahya,1844.6059,4536.1636,4771.5001,4653.8319,117.6683,LOW,Eskişehir → Kütahya
2026-06-29,17:00,Eskişehir,Manisa,10379.6838,16190.921,17710.828,16950.8745,759.9535,LOW,Eskişehir → Manisa
2026-06-29,17:00,Eskişehir,Mardin,2183.4206,4967.3704,5148.8045,5058.0875,90.7171,LOW,Eskişehir → Mardin
2026-06-29,17:00,Eskişehir,Mersin,3668.0431,7474.3834,8264.0528,7869.2181,394.8347,LOW,Eskişehir → Mersin
2026-06-29,17:00,Eskişehir,Sivas,941.4015,3035.5702,3416.2921,3225.9312,190.361,MEDIUM,Eskişehir → Sivas
2026-06-29,17:00,Eskişehir,Tekirdağ,8386.6743,13174.1015,14608.4289,13891.2652,717.1637,LOW,Eskişehir → Tekirdağ
2026-06-29,17:00,Eskişehir,Yalova,13774.7659,21434.6679,23156.04,22295.354,860.6861,LOW,Eskişehir → Yalova
2026-06-29,17:00,Eskişehir,Zonguldak,864.555,3170.8648,3650.6952,3410.78,239.9152,MEDIUM,Eskişehir → Zonguldak
2026-06-29,17:00,Eskişehir,İstanbul,7937.8083,12587.5707,13825.0258,13206.2982,618.7275,LOW,Eskişehir → İstanbul
2026-06-29,17:00,Eskişehir,Şanlıurfa,2186.8461,5416.7145,5833.661,5625.1878,208.4733,MEDIUM,Eskişehir → Şanlıurfa
2026-06-29,17:00,Isparta,Balıkesir,540.0734,1645.6439,2272.5972,1959.1206,313.4767,MEDIUM,Isparta → Balıkesir
2026-06-29,17:00,Isparta,Bilecik,281.5022,737.0783,958.1978,847.6381,110.5598,MEDIUM,Isparta → Bilecik
2026-06-29,17:00,Isparta,Denizli,152.9449,540.9926,701.9015,621.4471,80.4545,MEDIUM,Isparta → Denizli
2026-06-29,17:00,Isparta,Erzincan,62.9067,216.3777,293.3263,254.852,38.4743,MEDIUM,Isparta → Erzincan
2026-06-29,17:00,Isparta,Eskişehir,629.184,1999.9019,2457.716,2228.8089,228.907,MEDIUM,Isparta → Eskişehir
2026-06-29,17:00,Isparta,Karaman,50.2513,148.0149,234.6516,191.3332,43.3183,MEDIUM,Isparta → Karaman
2026-06-29,17:00,Isparta,Kütahya,99.5545,529.8641,775.2985,652.5813,122.7172,MEDIUM,Isparta → Kütahya
2026-06-29,17:00,Isparta,Manisa,1030.1035,2804.322,3260.9249,3032.6234,228.3014,MEDIUM,Isparta → Manisa
2026-06-29,17:00,Isparta,Mardin,69.9406,397.3763,603.3058,500.341,102.9647,MEDIUM,Isparta → Mardin
2026-06-29,17:00,Isparta,Mersin,381.1244,1371.7176,1774.7167,1573.2171,201.4995,MEDIUM,Isparta → Mersin
2026-06-29,17:00,Isparta,Sivas,22.2439,154.1492,247.6662,200.9077,46.7585,MEDIUM,Isparta → Sivas
2026-06-29,17:00,Isparta,Tekirdağ,602.3171,1965.9337,2477.5294,2221.7315,255.7978,MEDIUM,Isparta → Tekirdağ
2026-06-29,17:00,Isparta,Yalova,857.5834,2440.4989,2914.1521,2677.3255,236.8266,MEDIUM,Isparta → Yalova
2026-06-29,17:00,Isparta,Zonguldak,25.0142,118.1426,194.5316,156.3371,38.1945,MEDIUM,Isparta → Zonguldak
2026-06-29,17:00,Isparta,İstanbul,580.3436,1978.6595,2444.5818,2211.6206,232.9611,MEDIUM,Isparta → İstanbul
2026-06-29,17:00,Isparta,Şanlıurfa,147.0888,435.0062,559.044,497.0251,62.0189,MEDIUM,Isparta → Şanlıurfa
2026-06-29,17:00,Karaman,Balıkesir,535.776,1770.5906,2228.2793,1999.435,228.8444,MEDIUM,Karaman → Balıkesir
2026-06-29,17:00,Karaman,Bilecik,266.4493,938.0256,1168.8636,1053.4446,115.419,MEDIUM,Karaman → Bilecik
2026-06-29,17:00,Karaman,Denizli,108.4712,331.2212,420.383,375.8021,44.5809,MEDIUM,Karaman → Denizli
2026-06-29,17:00,Karaman,Erzincan,144.3509,458.053,597.5726,527.8128,69.7598,MEDIUM,Karaman → Erzincan
2026-06-29,17:00,Karaman,Eskişehir,539.3851,1625.429,2190.9424,1908.1857,282.7567,MEDIUM,Karaman → Eskişehir
2026-06-29,17:00,Karaman,Isparta,146.8579,592.9569,765.6107,679.2838,86.3269,MEDIUM,Karaman → Isparta
2026-06-29,17:00,Karaman,Kütahya,202.5539,758.5206,934.5233,846.522,88.0014,MEDIUM,Karaman → Kütahya
2026-06-29,17:00,Karaman,Manisa,708.472,2129.0388,2559.1444,2344.0916,215.0528,MEDIUM,Karaman → Manisa
2026-06-29,17:00,Karaman,Mardin,84.6421,354.9959,480.7484,417.8721,62.8762,MEDIUM,Karaman → Mardin
2026-06-29,17:00,Karaman,Mersin,274.71,1115.8516,1336.7139,1226.2828,110.4312,MEDIUM,Karaman → Mersin
2026-06-29,17:00,Karaman,Sivas,57.6357,563.673,737.0474,650.3602,86.6872,MEDIUM,Karaman → Sivas
2026-06-29,17:00,Karaman,Tekirdağ,276.8604,1126.2491,1663.2493,1394.7492,268.5001,MEDIUM,Karaman → Tekirdağ
2026-06-29,17:00,Karaman,Yalova,662.8359,2071.5439,2403.5003,2237.5221,165.9782,MEDIUM,Karaman → Yalova
2026-06-29,17:00,Karaman,Zonguldak,45.6449,196.0247,260.4549,228.2398,32.2151,MEDIUM,Karaman → Zonguldak
2026-06-29,17:00,Karaman,İstanbul,550.9175,1830.3324,2304.1988,2067.2656,236.9332,MEDIUM,Karaman → İstanbul
2026-06-29,17:00,Karaman,Şanlıurfa,135.6513,537.8062,688.0369,612.9215,75.1153,MEDIUM,Karaman → Şanlıurfa
2026-06-29,17:00,Kocaeli,Balıkesir,1366.523,4397.8647,5023.1574,4710.511,312.6463,MEDIUM,Kocaeli → Balıkesir
2026-06-29,17:00,Kocaeli,Bilecik,287.8717,1646.2099,2308.2945,1977.2522,331.0423,MEDIUM,Kocaeli → Bilecik
2026-06-29,17:00,Kocaeli,Denizli,0.0,333.5428,642.8025,488.1727,154.6299,HIGH,Kocaeli → Denizli
2026-06-29,17:00,Kocaeli,Erzincan,0.0,693.2537,1247.8948,970.5743,277.3206,HIGH,Kocaeli → Erzincan
2026-06-29,17:00,Kocaeli,Eskişehir,686.0605,3405.6991,3774.0912,3589.8952,184.1961,MEDIUM,Kocaeli → Eskişehir
2026-06-29,17:00,Kocaeli,Isparta,0.0,374.5034,720.4621,547.4827,172.9793,HIGH,Kocaeli → Isparta
2026-06-29,17:00,Kocaeli,Karaman,0.0,233.8335,585.6573,409.7454,175.9119,MEDIUM,Kocaeli → Karaman
2026-06-29,17:00,Kocaeli,Kütahya,38.206,1027.5591,1444.878,1236.2185,208.6594,MEDIUM,Kocaeli → Kütahya
2026-06-29,17:00,Kocaeli,Manisa,536.4843,2301.4963,2589.0681,2445.2822,143.7859,MEDIUM,Kocaeli → Manisa
2026-06-29,17:00,Kocaeli,Mardin,0.0,718.3559,985.0539,851.7049,133.349,MEDIUM,Kocaeli → Mardin
2026-06-29,17:00,Kocaeli,Mersin,526.4971,3178.1149,3780.6896,3479.4023,301.2874,MEDIUM,Kocaeli → Mersin
2026-06-29,17:00,Kocaeli,Sivas,0.0,370.578,738.7202,554.6491,184.0711,HIGH,Kocaeli → Sivas
2026-06-29,17:00,Kocaeli,Tekirdağ,2665.308,7951.7416,8662.4633,8307.1024,355.3608,MEDIUM,Kocaeli → Tekirdağ
2026-06-29,17:00,Kocaeli,Yalova,6633.194,13031.6176,14586.3533,13808.9855,777.3679,LOW,Kocaeli → Yalova
2026-06-29,17:00,Kocaeli,Zonguldak,0.0,334.7066,728.3536,531.5301,196.8235,HIGH,Kocaeli → Zonguldak
2026-06-29,17:00,Kocaeli,İstanbul,1520.8499,4939.6888,5456.0642,5197.8765,258.1877,MEDIUM,Kocaeli → İstanbul
2026-06-29,17:00,Kocaeli,Şanlıurfa,13.3061,1160.4294,1769.1199,1464.7746,304.3452,HIGH,Kocaeli → Şanlıurfa
2026-06-29,17:00,Kütahya,Balıkesir,557.4463,1710.7291,2221.3905,1966.0598,255.3307,MEDIUM,Kütahya → Balıkesir
2026-06-29,17:00,Kütahya,Bilecik,246.1257,852.8905,1208.1702,1030.5304,177.6399,MEDIUM,Kütahya → Bilecik
2026-06-29,17:00,Kütahya,Denizli,19.2565,250.0277,389.7808,319.9042,69.8765,MEDIUM,Kütahya → Denizli
2026-06-29,17:00,Kütahya,Erzincan,43.6579,421.0607,647.1386,534.0996,113.0389,MEDIUM,Kütahya → Erzincan
2026-06-29,17:00,Kütahya,Eskişehir,531.7099,1761.7131,2340.7412,2051.2271,289.514,MEDIUM,Kütahya → Eskişehir
2026-06-29,17:00,Kütahya,Isparta,219.935,722.8897,1029.6857,876.2877,153.398,MEDIUM,Kütahya → Isparta
2026-06-29,17:00,Kütahya,Karaman,13.4055,93.5382,192.4846,143.0114,49.4732,MEDIUM,Kütahya → Karaman
2026-06-29,17:00,Kütahya,Manisa,776.2889,2513.614,2913.6088,2713.6114,199.9974,MEDIUM,Kütahya → Manisa
2026-06-29,17:00,Kütahya,Mardin,39.9882,413.99,644.3828,529.1864,115.1964,MEDIUM,Kütahya → Mardin
2026-06-29,17:00,Kütahya,Mersin,216.3795,845.9769,1197.9616,1021.9693,175.9924,MEDIUM,Kütahya → Mersin
